customer_id,name,postal_code,city,region
1889,Adora Sainz Boix,47419,Pamplona,Navarre
1890,Noelia Folch Lerma,30558,Pamplona,Navarre
1939,Omar Segura,26759,Pamplona,Navarre
1944,Macario Amancio Fábregas Acuña,49921,Pamplona,Navarre
1948,Águeda Heredia Prat,33969,Pamplona,Navarre
1970,Hilario Artigas Blázquez,42256,Pamplona,Navarre
2001,Cristian Zabaleta Lorenzo,29448,Pamplona,Navarre
2022,Fabiana Ferrando Salinas,41792,Pamplona,Navarre
2025,Elías Aníbal Elorza Paz,31092,Pamplona,Navarre
2069,Anna Fábregas Mayol,50903,Pamplona,Navarre
2092,Salomé Sevilla Cano,6529,Pamplona,Navarre
2108,Carolina Campos Nieto,39941,Pamplona,Navarre
2131,María Fernanda Fernandez Asenjo,26996,Pamplona,Navarre
2137,Arsenio Baquero-Carretero,25750,Pamplona,Navarre
2140,René del Solera,13582,Pamplona,Navarre
2182,Palmira Lobo Carbó,8689,Pamplona,Navarre
2288,Vanesa Pablo-Abascal,34662,Pamplona,Navarre
2289,Adelardo Priego Baños,16643,Pamplona,Navarre
2297,Jacinta Alcalá Linares,20014,Pamplona,Navarre
2298,Luis Miguel Girón-Viana,33970,Pamplona,Navarre
2348,Fabio Gallart Monreal,51115,Pamplona,Navarre
2383,Tiburcio Osorio Bautista,19062,Pamplona,Navarre
2460,Graciano Carbonell Lobato,10033,Pamplona,Navarre
2482,Fermín del Rosado,14232,Pamplona,Navarre
2496,Dulce Contreras Dominguez,23800,Pamplona,Navarre
2498,Elena Alcalá,5255,Pamplona,Navarre
2505,Gregorio Pujadas Cañas,47173,Pamplona,Navarre
2519,Eutimio Amat Pagès,26690,Pamplona,Navarre
2520,Nazaret Almagro-Enríquez,10313,Pamplona,Navarre
2571,Imelda Esparza Adadia,37552,Pamplona,Navarre
2621,Samu Isaac Sáez Giner,51577,Pamplona,Navarre
2627,Rosario Benavent Hervia,52082,Pamplona,Navarre
2653,Ibán Adán Castilla Jordán,22865,Pamplona,Navarre
2665,Cristina Camps-Sacristán,7095,Pamplona,Navarre
2692,Daniel Rolando Fajardo Benavides,25994,Pamplona,Navarre
2718,Samu Valls-Casas,16739,Pamplona,Navarre
2729,Marino Jose Carlos Cuadrado Barrena,9003,Pamplona,Navarre
2821,Nicolás Serna Fábregas,1691,Pamplona,Navarre
2822,Jacobo Macias Rovira,19793,Pamplona,Navarre
2849,Ximena Parra Guerra,29047,Pamplona,Navarre
2863,Elba Cardona Mora,38409,Pamplona,Navarre
2907,Albano Carrasco,5633,Pamplona,Navarre
2975,Leonardo Espada Carmona,51818,Pamplona,Navarre
2980,Celestino de Ortuño,28571,Pamplona,Navarre
2990,Kike Alcalde,10033,Pamplona,Navarre
2996,Azucena Bonet Olmo,46027,Pamplona,Navarre
3013,Maricela Monreal Giralt,1543,Pamplona,Navarre
3026,Cesar Pascual-Roldan,5236,Pamplona,Navarre
3070,Amor Rosado,29276,Pamplona,Navarre
3101,Jose Ramón Valderrama Méndez,45627,Pamplona,Navarre
3163,Guadalupe del Gibert,41950,Pamplona,Navarre
3166,Carmela Bermúdez Molins,51903,Pamplona,Navarre
3172,Jose Ignacio Correa-Saez,7570,Pamplona,Navarre
3182,Pedro del Melero,33380,Pamplona,Navarre
3186,Sancho Mariano Galiano Palomares,20480,Pamplona,Navarre
3195,Coral Campos Alcolea,16051,Pamplona,Navarre
3199,Azahara del Segura,46997,Pamplona,Navarre
3273,Noemí Urrutia Cánovas,43609,Pamplona,Navarre
3299,Clarisa Granados Arrieta,43641,Pamplona,Navarre
3302,Guadalupe Calatayud Silva,36479,Pamplona,Navarre
3313,Lucila Olmedo Merino,18926,Pamplona,Navarre
3340,Paz Navarrete Carbó,50385,Pamplona,Navarre
3363,José Mari Vigil Galiano,28727,Pamplona,Navarre
3386,Sarita Cruz Barbero,38773,Pamplona,Navarre
3422,Morena Barranco,22548,Pamplona,Navarre
3440,Candelas Padilla Mendez,51603,Pamplona,Navarre
3449,Alonso Lopez,39638,Pamplona,Navarre
3467,Encarnación Rius Roma,43119,Pamplona,Navarre
3479,Felicia Salamanca Rosell,48417,Pamplona,Navarre
3512,Martina Nuñez,7290,Pamplona,Navarre
3539,Roberta Tomás Barros,41410,Pamplona,Navarre
3588,Salomé del Prado,3372,Pamplona,Navarre
3655,Marcia Cózar Peláez,47977,Pamplona,Navarre
3668,Chuy Sacristán Amo,10555,Pamplona,Navarre
3680,Chus Fortunata Correa Ramos,33125,Pamplona,Navarre
3681,Virginia Fuster Jara,24427,Pamplona,Navarre
3688,Juanito Alemán Bonet,23321,Pamplona,Navarre
3706,Maite Llorente Sarabia,22851,Pamplona,Navarre
3739,Serafina Vázquez Artigas,27918,Pamplona,Navarre
3746,Isaías Barral Mata,36380,Pamplona,Navarre
3781,Vicente González Priego,14469,Pamplona,Navarre
3815,Socorro Tejera Palomino,32450,Pamplona,Navarre
3844,Felipe Ferrando Rosado,43484,Pamplona,Navarre
3870,Agustina Téllez Oliveras,14038,Pamplona,Navarre
3875,Asunción Ureña Melero,51972,Pamplona,Navarre
3886,Manolo Sala Hidalgo,45360,Pamplona,Navarre
3910,Fausto Camacho Córdoba,24278,Pamplona,Navarre
3917,Toni Farré Duarte,6114,Pamplona,Navarre
3937,Leocadio del Canals,11049,Pamplona,Navarre
3980,Candela del Suárez,44202,Pamplona,Navarre
4024,Felix Aguirre-Fabregat,46338,Pamplona,Navarre
4025,Leoncio Ibarra Roldán,16353,Pamplona,Navarre
4030,Susanita Esteban Arana,5441,Pamplona,Navarre
4081,Víctor Pou Jiménez,22997,Pamplona,Navarre
4095,Alex Peñas Paniagua,32291,Pamplona,Navarre
4104,Mateo Alcolea Fábregas,25155,Pamplona,Navarre
4110,Loreto Pelayo,19574,Pamplona,Navarre
4139,Natalio Valls Miró,34910,Pamplona,Navarre
4151,Vanesa Segarra Garriga,7001,Pamplona,Navarre
4161,Alejandra del Herranz,39806,Pamplona,Navarre
4209,Maximino del Cantón,49159,Pamplona,Navarre
4232,Zaira Conde Mayol,26880,Pamplona,Navarre
4395,Nazario Verdú,27649,Pamplona,Navarre
4400,Ricarda Silva Rodriguez,16051,Pamplona,Navarre
4416,Gala Carrera Cobo,2968,Pamplona,Navarre
4455,Lope Sanchez Costa,39376,Pamplona,Navarre
4504,Damián Murcia,15295,Pamplona,Navarre
4563,Silvestre Aroca-Poza,6986,Pamplona,Navarre
4573,Mar Pilar Cano Bastida,27002,Pamplona,Navarre
4620,Juan Manuel Escolano Paz,6504,Pamplona,Navarre
4725,Margarita Ámbar Serna Morera,3853,Pamplona,Navarre
4756,Rita Reguera Mas,1949,Pamplona,Navarre
4776,Camilo Benavente Nebot,4633,Pamplona,Navarre
4787,Maxi Coll Castelló,15529,Pamplona,Navarre
4924,Armando Vall-Mora,28669,Pamplona,Navarre
4946,Horacio Alberdi Múñiz,14653,Pamplona,Navarre
4965,Palmira del Carbó,28595,Pamplona,Navarre
40,Claudio Cerezo Borrell,19371,Gijon,Asturias
49,Severiano Luz Prieto,3260,Gijon,Asturias
53,Fermín Casals-Prats,7359,Gijon,Asturias
68,Felipa Carbó Llano,16623,Gijon,Asturias
190,Marisa Pablo Acevedo,14801,Gijon,Asturias
225,Alexandra Nicolasa Jurado Botella,14567,Gijon,Asturias
270,Chus Marcial Cerdán Guardia,37265,Gijon,Asturias
300,Osvaldo Parra Jimenez,27704,Gijon,Asturias
311,Luís Cordero Maestre,2003,Gijon,Asturias
345,Isa Lamas Campillo,23109,Gijon,Asturias
402,Julie Cózar Galvez,30686,Gijon,Asturias
406,Rosalina Macarena Cabello Cortes,1505,Gijon,Asturias
411,Elba del Gálvez,17682,Gijon,Asturias
418,Emma Marti Tolosa,50463,Gijon,Asturias
496,Samu Castañeda Marcos,38518,Gijon,Asturias
513,Esperanza Morante Francisco,2529,Gijon,Asturias
586,Marianela Contreras Bueno,15987,Gijon,Asturias
593,Marina de Goñi,13470,Gijon,Asturias
639,Dalila Azahara Balaguer Ramón,3791,Gijon,Asturias
644,Juana Tolosa Suárez,46199,Gijon,Asturias
654,Chucho Peña Pintor,38635,Gijon,Asturias
665,Renata Caparrós Yáñez,28143,Gijon,Asturias
670,Damián Torrecilla-Arribas,50759,Gijon,Asturias
694,Paca Abella-Puente,6426,Gijon,Asturias
719,Calista Beltrán-Mayoral,4420,Gijon,Asturias
721,Carla Leyre Palacio Martín,43802,Gijon,Asturias
724,Jaime Roma-Plaza,24277,Gijon,Asturias
857,Geraldo de Ortuño,14619,Gijon,Asturias
876,Leonor Pedrero,37168,Gijon,Asturias
897,Ema Espejo Abad,14563,Gijon,Asturias
902,Octavia Gutiérrez Vallejo,1531,Gijon,Asturias
921,Teobaldo de Molins,24789,Gijon,Asturias
930,Cesar Valencia Cases,31472,Gijon,Asturias
939,Ani Ema Alvarado Naranjo,34725,Gijon,Asturias
943,Sigfrido de Casanova,31945,Gijon,Asturias
949,Severino Graciano Barranco Cabeza,48297,Gijon,Asturias
969,Maximiliano Castellanos Fabra,30865,Gijon,Asturias
977,Jacobo de Saura,46742,Gijon,Asturias
1009,Cruz Batalla-Expósito,34453,Gijon,Asturias
1017,Valerio Cózar Llano,19247,Gijon,Asturias
1034,Isaías Jesús Acedo Cifuentes,36062,Gijon,Asturias
1041,Candela Álamo-Marco,1841,Gijon,Asturias
1049,Jose Miguel de Clavero,2626,Gijon,Asturias
1058,Gerardo Solano Royo,6670,Gijon,Asturias
1063,Vilma Barbero Hierro,45751,Gijon,Asturias
1072,Amelia Albero Ayllón,1007,Gijon,Asturias
1140,Lupe Llano Santana,51340,Gijon,Asturias
1162,Maricela Barroso Prats,45735,Gijon,Asturias
1171,Francisco Baró Beltrán,34369,Gijon,Asturias
1173,Casemiro Arévalo,46302,Gijon,Asturias
1188,Ruy Gámez Sanjuan,10069,Gijon,Asturias
1200,Brunilda Figueroa Agustín,36816,Gijon,Asturias
1206,Che Carreras Llobet,6170,Gijon,Asturias
1263,Ignacio Cifuentes Espinosa,41926,Gijon,Asturias
1264,Almudena Cabezas Ballesteros,14736,Gijon,Asturias
1404,Nereida del Llopis,5456,Gijon,Asturias
1442,Loreto Tomas Lara,39877,Gijon,Asturias
1478,Ariel Agullo Estevez,43343,Gijon,Asturias
1495,María Carmen Moreno Colom,28226,Gijon,Asturias
1505,Valerio Vila Ayllón,20390,Gijon,Asturias
1507,Cayetano Ponce Pedrero,40343,Gijon,Asturias
1519,Alicia Lumbreras Collado,37493,Gijon,Asturias
1537,Quirino Rosendo Esteve Egea,4283,Gijon,Asturias
1541,Ofelia Fernández,3025,Gijon,Asturias
1580,Albino Mosquera Núñez,6246,Gijon,Asturias
1588,Úrsula Pozuelo Godoy,4203,Gijon,Asturias
1611,Remedios Manjón Lerma,7973,Gijon,Asturias
1619,Rogelio Sans Lucas,36957,Gijon,Asturias
1624,Aníbal Santos,45700,Gijon,Asturias
1761,Gaspar Tejedor,29686,Gijon,Asturias
1781,América Díez Ledesma,4530,Gijon,Asturias
1814,Dafne Amat,11048,Gijon,Asturias
1854,Heliodoro Páez,28332,Gijon,Asturias
1984,Maxi Bastida Prat,15764,Gijon,Asturias
1992,Consuelo Salmerón-Águila,50804,Gijon,Asturias
2006,Elisa Paz Cerezo,26725,Gijon,Asturias
2076,Clarisa Rivero Amigó,48751,Gijon,Asturias
2080,Belen Charo Escribano Blanes,28134,Gijon,Asturias
2082,Osvaldo Chico Ramis,19572,Gijon,Asturias
2095,Ramón Guzman Tomé,47905,Gijon,Asturias
2110,Natanael Valderrama Fuentes,16722,Gijon,Asturias
2141,Carmelita Pelayo Duran,47986,Gijon,Asturias
2151,Amor Cámara Morán,36435,Gijon,Asturias
2192,Marta Monreal Ferreras,51538,Gijon,Asturias
2237,Marcial Anacleto Estevez Rico,44524,Gijon,Asturias
2247,Vicenta Gomis Fuente,27933,Gijon,Asturias
2292,Almudena Mayoral Rovira,40652,Gijon,Asturias
2307,Ruben de Zamorano,3558,Gijon,Asturias
2358,Fortunata Pavón Rodrigo,40420,Gijon,Asturias
2364,Albina Caro Ribas,38320,Gijon,Asturias
2405,Samuel Canales Castejón,3251,Gijon,Asturias
2414,Gerardo de Cano,36620,Gijon,Asturias
2432,Chelo Vallejo-Farré,9614,Gijon,Asturias
2515,Vicenta del Navas,40156,Gijon,Asturias
2523,Amílcar Miranda Sáez,2460,Gijon,Asturias
2550,Gregorio Melero-Mendoza,37822,Gijon,Asturias
2618,Jacinto Gabaldón Ávila,19617,Gijon,Asturias
2645,Carlito Patiño,32076,Gijon,Asturias
2701,Camilo de Barriga,36095,Gijon,Asturias
2705,Emigdio Paniagua Cases,50000,Gijon,Asturias
2741,Vicenta Batlle Campoy,20542,Gijon,Asturias
2756,Pastor Pozo Codina,4665,Gijon,Asturias
2757,Flora Piñeiro Angulo,4774,Gijon,Asturias
2758,Melisa de Torrijos,10800,Gijon,Asturias
2760,Yésica Sáez Cabrera,32633,Gijon,Asturias
2779,Horacio Crespi Gimenez,10416,Gijon,Asturias
2814,Benjamín Carmona Ros,42435,Gijon,Asturias
2845,Manuelita Bello Querol,16857,Gijon,Asturias
2908,Consuela Llanos Matas,47065,Gijon,Asturias
2982,Ascensión Miguel Villalobos,7544,Gijon,Asturias
3068,Osvaldo del Salvador,39144,Gijon,Asturias
3113,Cruz Lobato-Martín,20696,Gijon,Asturias
3134,Fermín del Montalbán,43219,Gijon,Asturias
3145,Dalila Bonet Sanjuan,45208,Gijon,Asturias
3159,Noemí Casals Folch,44238,Gijon,Asturias
3194,Yéssica Petrona Jaume Sureda,45538,Gijon,Asturias
3200,Yaiza Delgado,45203,Gijon,Asturias
3250,María Fernanda Ayala Olivé,17383,Gijon,Asturias
3308,Elisabet Landa Zamora,38202,Gijon,Asturias
3373,Sandalio Hernandez Arnal,36286,Gijon,Asturias
3377,Candelaria Lago Feliu,35617,Gijon,Asturias
3409,Lupe Sarmiento Jara,30559,Gijon,Asturias
3470,Joel Llano Luís,34599,Gijon,Asturias
3478,Nazaret del Jiménez,50885,Gijon,Asturias
3485,Nilda Vergara Oller,36948,Gijon,Asturias
3497,Cándido Porras Tur,28304,Gijon,Asturias
3510,Máximo Severiano Ibáñez Nebot,28713,Gijon,Asturias
3604,Socorro Bilbao,50232,Gijon,Asturias
3607,Jorge Chaparro-Fajardo,29328,Gijon,Asturias
3657,Alejandra Antúnez Conde,48165,Gijon,Asturias
3698,Isa Vilanova Alemany,38441,Gijon,Asturias
3710,Victor Reinaldo Noriega Grande,29543,Gijon,Asturias
3711,Samanta Echevarría García,3552,Gijon,Asturias
3712,Máxima Carbajo Acuña,34717,Gijon,Asturias
3760,Haroldo Moreno Escolano Figuerola,50716,Gijon,Asturias
3782,Mirta Juliá Carrasco,18793,Gijon,Asturias
3805,Juan Cordero Berrocal,32748,Gijon,Asturias
3825,Benjamín Casal-Mascaró,48319,Gijon,Asturias
3841,Ema Batalla Grau,32825,Gijon,Asturias
3882,Gervasio Perales Parejo,26842,Gijon,Asturias
4065,Paula Arce-Rodríguez,18058,Gijon,Asturias
4093,Hernando Escrivá Elorza,27600,Gijon,Asturias
4102,Vasco Comas-Manzanares,36317,Gijon,Asturias
4154,Eva María Marcos Alberola,40672,Gijon,Asturias
4158,Pablo Calderon Carreras,48763,Gijon,Asturias
4214,Adriana Montoya Mir,41547,Gijon,Asturias
4259,Hernán Lamas-Daza,3710,Gijon,Asturias
4297,Juan Luis Durán Tejero,12019,Gijon,Asturias
4301,Xavier Ramón Fiol,49142,Gijon,Asturias
4316,Seve Alcalde Chico,1502,Gijon,Asturias
4401,Dorotea Jiménez,5041,Gijon,Asturias
4411,Adela Guerrero Miranda,36296,Gijon,Asturias
4417,Luis Miguel Costa Villegas,51815,Gijon,Asturias
4420,Gaspar Valencia Campillo,31968,Gijon,Asturias
4443,Ariel Blanes Larrañaga,29338,Gijon,Asturias
4476,Jaime Mas Suárez,17093,Gijon,Asturias
4523,Cruz Cañellas Torrent,26232,Gijon,Asturias
4556,Andrés Felipe Cortes Grau,15776,Gijon,Asturias
4561,Loida Jordán Olmo,13358,Gijon,Asturias
4607,Odalis Pujol Ibáñez,43933,Gijon,Asturias
4633,Victoria Jara Anaya,22927,Gijon,Asturias
4636,Elpidio Mata,18674,Gijon,Asturias
4671,Iker Folch-Franch,34396,Gijon,Asturias
4682,Danilo Lorenzo Saldaña,21135,Gijon,Asturias
4691,Eustaquio Román,35967,Gijon,Asturias
4698,Nando Gomis,16244,Gijon,Asturias
4744,Rómulo Bravo Cerdá,37455,Gijon,Asturias
4774,Hermenegildo Pujol Gutierrez,4244,Gijon,Asturias
4777,Rubén Trujillo-Abella,41617,Gijon,Asturias
4830,Mar Zorrilla Martorell,19030,Gijon,Asturias
4886,Gervasio Nazaret Calzada Porcel,18351,Gijon,Asturias
4905,Agustín Carballo Pavón,18003,Gijon,Asturias
4913,Teodosio Murcia,33790,Gijon,Asturias
4919,Maricela Ruiz Arellano,34299,Gijon,Asturias
4950,Nerea Uriarte Sevilla,18832,Gijon,Asturias
4951,Camilo Tejada,20113,Gijon,Asturias
4981,José María Ricart Conde,26259,Gijon,Asturias
12,Corona Anguita Tejedor,14921,Oviedo,Asturias
47,Remigio de Almazán,24675,Oviedo,Asturias
74,Lara Beltrán Oliva,19106,Oviedo,Asturias
100,Eli Varela Sola,26041,Oviedo,Asturias
136,Gil Toro,29857,Oviedo,Asturias
215,Itziar Ródenas Flor,30394,Oviedo,Asturias
216,Gregorio del Arribas,17064,Oviedo,Asturias
249,Brígida Luís Botella,13250,Oviedo,Asturias
310,Jose Manuel Céspedes Acosta,26836,Oviedo,Asturias
328,Nereida Sales Company,7936,Oviedo,Asturias
448,Aristides Benavente-Figueroa,24568,Oviedo,Asturias
490,Balduino Tenorio Sacristán,12202,Oviedo,Asturias
498,Leocadia Mamen Escrivá Patiño,51070,Oviedo,Asturias
516,Eufemia Tirado Velasco,2023,Oviedo,Asturias
553,Fortunata Garcia Barceló,36542,Oviedo,Asturias
570,Juliana Sales Nogués,38393,Oviedo,Asturias
572,Pili Roda Benavent,10348,Oviedo,Asturias
596,Chuy Vilanova Cadenas,8338,Oviedo,Asturias
600,Lorenzo Cuenca,42120,Oviedo,Asturias
642,Amancio Simó Higueras,23482,Oviedo,Asturias
709,Ignacio Botella Ibañez,34687,Oviedo,Asturias
727,Joel de Ramón,16345,Oviedo,Asturias
733,Candelario Lerma Castelló,15901,Oviedo,Asturias
746,Feliciana Sáenz Zamora,16651,Oviedo,Asturias
781,Claudia Lluch Torrens,34098,Oviedo,Asturias
864,Anacleto Sanz Sanmartín,1264,Oviedo,Asturias
869,Rafa Enríquez,24922,Oviedo,Asturias
887,Amor Gras Pi,15892,Oviedo,Asturias
913,Cecilio Cámara Busquets,31311,Oviedo,Asturias
926,Matías Giralt-Llobet,37911,Oviedo,Asturias
941,Dimas Riquelme,28007,Oviedo,Asturias
974,Prudencio Adadia Benavente,37868,Oviedo,Asturias
1019,Lope Alegria Fabregat,12240,Oviedo,Asturias
1026,Yésica de Reguera,29289,Oviedo,Asturias
1029,Noé Macías Huerta,6805,Oviedo,Asturias
1038,Aurelio Bernal Olmo,34801,Oviedo,Asturias
1056,Diego Valencia Rebollo,42030,Oviedo,Asturias
1082,Susana Vilalta Cepeda,47430,Oviedo,Asturias
1086,Teodoro Roman-Zurita,5529,Oviedo,Asturias
1137,Atilio Buenaventura Pareja Bolaños,26117,Oviedo,Asturias
1141,Che Luque Morante,39544,Oviedo,Asturias
1159,Georgina Genoveva Marí Ferrández,19620,Oviedo,Asturias
1184,Leyre Benavides Cáceres,41035,Oviedo,Asturias
1187,Dorotea Losada Domingo,1001,Oviedo,Asturias
1197,Emperatriz de Espejo,49526,Oviedo,Asturias
1208,Claudio Jara Gárate,43904,Oviedo,Asturias
1217,Amanda Vergara-Aramburu,25017,Oviedo,Asturias
1228,Paloma Valcárcel Reina,29809,Oviedo,Asturias
1258,Manolo Milla Suarez,9154,Oviedo,Asturias
1357,Luna Trinidad Alcántara Armengol,23103,Oviedo,Asturias
1373,Sigfrido Santiago Morera,11994,Oviedo,Asturias
1386,Mariana de Díez,24176,Oviedo,Asturias
1412,Berto Barbero Trillo,4670,Oviedo,Asturias
1483,Chuy Peral Noriega,16002,Oviedo,Asturias
1492,Eusebia Roig-Salas,12126,Oviedo,Asturias
1533,Gisela Portillo,8976,Oviedo,Asturias
1534,Magdalena Campos Valero,35346,Oviedo,Asturias
1565,Vinicio Héctor Rey Palacios,16253,Oviedo,Asturias
1568,Sandra Barrena Larrea,33810,Oviedo,Asturias
1576,Lupe González-Llorente,18805,Oviedo,Asturias
1647,Rosaura Ródenas-Herrero,30660,Oviedo,Asturias
1660,Amaro Pera-Somoza,47717,Oviedo,Asturias
1694,Belén Hilda Mendez Flor,50790,Oviedo,Asturias
1704,Ricarda Amelia Santos Valverde,38296,Oviedo,Asturias
1709,Sandra de Somoza,19083,Oviedo,Asturias
1719,Damián Zamora Camacho,51011,Oviedo,Asturias
1735,Ariel Flores Rebollo,48969,Oviedo,Asturias
1774,Nydia Tudela Vera,2583,Oviedo,Asturias
1775,Manuel Escolano-Alcolea,23278,Oviedo,Asturias
1779,Herminio Serra Antúnez,46441,Oviedo,Asturias
1802,Juan Pablo Peral Doménech,16623,Oviedo,Asturias
1806,Luis Florentino Rincón Benito,7321,Oviedo,Asturias
1807,Paula Lidia Andrés Mariño,7715,Oviedo,Asturias
1815,Clementina Millán Morillo,10187,Oviedo,Asturias
1838,Victorino Espejo,11436,Oviedo,Asturias
1882,Cruz Badía Cuenca,18885,Oviedo,Asturias
1886,Leticia Iñiguez Bastida,15161,Oviedo,Asturias
1909,José Luis de Delgado,19678,Oviedo,Asturias
2033,Graciela Ferreras Uriarte,1381,Oviedo,Asturias
2061,Julia del Trillo,38962,Oviedo,Asturias
2063,Cloe Casares-Peñalver,49376,Oviedo,Asturias
2166,Marianela Soler Román,3157,Oviedo,Asturias
2198,Clara Brunilda Llorens Elorza,32089,Oviedo,Asturias
2199,Carlito Carvajal Pastor,9081,Oviedo,Asturias
2220,Manola Calderón Alcalá,18130,Oviedo,Asturias
2227,Beatriz Aznar Blazquez,35074,Oviedo,Asturias
2305,Jose Luis Segura Piñol,5214,Oviedo,Asturias
2333,Eufemia Goñi-Arco,31307,Oviedo,Asturias
2334,Edgardo Macías Verdú,32335,Oviedo,Asturias
2430,Feliciano Ródenas Olivé,33670,Oviedo,Asturias
2433,María Gras Palomino,49337,Oviedo,Asturias
2444,Francisco Javier Romeu Guzman,5823,Oviedo,Asturias
2446,María Teresa Ramírez,36004,Oviedo,Asturias
2451,Bernardo Villanueva Pujol,21690,Oviedo,Asturias
2492,Moreno Valenciano Asensio,2421,Oviedo,Asturias
2497,Nayara de Coloma,37908,Oviedo,Asturias
2506,Leandro Esparza Oliva,34843,Oviedo,Asturias
2563,Félix Moll Quero,44125,Oviedo,Asturias
2578,Nico Paredes Roldan,2865,Oviedo,Asturias
2630,Paula Cortina Castillo,41165,Oviedo,Asturias
2661,Carina Manu Alemany Bou,37566,Oviedo,Asturias
2666,Blanca Escalona,38941,Oviedo,Asturias
2668,María Dolores de Almeida,38787,Oviedo,Asturias
2708,Marco Folch Calleja,3792,Oviedo,Asturias
2714,Herminia Mercader Porta,10051,Oviedo,Asturias
2762,Modesto Heras Borja,31913,Oviedo,Asturias
2784,Carmelo Simó Real,7656,Oviedo,Asturias
2790,Arcelia Fabregat-Beltrán,21926,Oviedo,Asturias
2813,Zacarías Azorin,12310,Oviedo,Asturias
2924,Manola Hernandez Tamayo,28772,Oviedo,Asturias
2940,Borja Contreras Mora,35515,Oviedo,Asturias
2950,Mariano Gámez-Ibarra,19179,Oviedo,Asturias
2973,Seve Carbó Rivera,31451,Oviedo,Asturias
3007,Danilo Anglada Jaume,46081,Oviedo,Asturias
3037,Telmo Samper,36995,Oviedo,Asturias
3090,Saturnina Marin Ayala,45901,Oviedo,Asturias
3097,Amparo Peñas Ayuso,23697,Oviedo,Asturias
3192,Hermenegildo de Calderón,30806,Oviedo,Asturias
3224,Araceli Luján Torrijos,25821,Oviedo,Asturias
3279,María Del Carmen Patricia Llobet Galván,48995,Oviedo,Asturias
3289,Aureliano Ballester Montero,16434,Oviedo,Asturias
3371,Judith Nieto Nicolás,22143,Oviedo,Asturias
3387,Santiago Aguilera,25454,Oviedo,Asturias
3420,Marcela Arce Pacheco,10004,Oviedo,Asturias
3456,María Fernanda Palma Moya,37429,Oviedo,Asturias
3495,Benito Múñiz Castell,15298,Oviedo,Asturias
3504,Juan Francisco Palmer Zorrilla,8338,Oviedo,Asturias
3506,Belén Moll Prat,4191,Oviedo,Asturias
3584,Eva María Corominas,50607,Oviedo,Asturias
3585,Salvador Hernando Marti,9487,Oviedo,Asturias
3610,Venceslás Jafet Salvà Escribano,6078,Oviedo,Asturias
3641,Laura de Cuéllar,7871,Oviedo,Asturias
3644,Hortensia Duque-Vicens,20611,Oviedo,Asturias
3650,Vilma Julia Verdugo Seguí,16359,Oviedo,Asturias
3717,Eloísa Cordero,18258,Oviedo,Asturias
3741,Bárbara Delgado Lobato,47468,Oviedo,Asturias
3795,Raimundo de Baró,38181,Oviedo,Asturias
3817,Concha del Segovia,43891,Oviedo,Asturias
3824,Adela Azorin Peral,30927,Oviedo,Asturias
3828,Celestina Torre Melero,42900,Oviedo,Asturias
3845,Cayetana Pinilla Olmo,50187,Oviedo,Asturias
3861,Candelario Quirós Romero,20816,Oviedo,Asturias
3868,Rufina Cepeda Adán,45530,Oviedo,Asturias
3911,Esmeralda Correa Cárdenas,36611,Oviedo,Asturias
3922,Angelino Bas Carballo,38754,Oviedo,Asturias
3992,Cloe Quiroga Carretero,30713,Oviedo,Asturias
3993,Estrella Paz Pou,30220,Oviedo,Asturias
4138,Manuela de Jaume,12433,Oviedo,Asturias
4260,Cleto Fajardo Rovira,2022,Oviedo,Asturias
4356,Ulises Querol Peláez,33276,Oviedo,Asturias
4378,Aura Lladó Jerez,38765,Oviedo,Asturias
4464,Horacio Escalona Ayala,28884,Oviedo,Asturias
4465,Augusto Céspedes Morata,31817,Oviedo,Asturias
4481,Pía Yésica Madrid Guerra,42786,Oviedo,Asturias
4518,Ildefonso del Gonzalez,11597,Oviedo,Asturias
4519,Gonzalo Estevez Bayón,19708,Oviedo,Asturias
4521,Alba Rivera Valbuena,17070,Oviedo,Asturias
4545,Teodosio Melero,50830,Oviedo,Asturias
4548,José María Bárcena Contreras,33090,Oviedo,Asturias
4602,Griselda Montenegro Sierra,22516,Oviedo,Asturias
4605,René Riba Cabanillas,8047,Oviedo,Asturias
4610,Vicenta del Vendrell,44618,Oviedo,Asturias
4613,Emilio Llamas-Bustamante,49284,Oviedo,Asturias
4680,Bautista Quintero Romeu,42247,Oviedo,Asturias
4722,Eufemia del Moles,45753,Oviedo,Asturias
4749,Cristóbal Sabater,48658,Oviedo,Asturias
4757,Sancho Campoy,8810,Oviedo,Asturias
4785,Ramona Miguel-Arroyo,18900,Oviedo,Asturias
4788,Maura de Llanos,40477,Oviedo,Asturias
4789,Cristian Cepeda Salamanca,40182,Oviedo,Asturias
4801,Adelaida Berenguer Nogueira,38089,Oviedo,Asturias
4834,Francisco Sola,22623,Oviedo,Asturias
4842,Victor Sureda Coll,1864,Oviedo,Asturias
4868,Ale Viñas Abad,26990,Oviedo,Asturias
4883,Melania Pareja Carnero,50056,Oviedo,Asturias
4931,Trinidad Cruz Somoza,31269,Oviedo,Asturias
4945,Cayetano Pellicer Carrión,2833,Oviedo,Asturias
20,José Luis Bellido-Tenorio,12441,Elche,Valencia
34,Sandalio del Páez,23376,Elche,Valencia
64,Rosalina Recio Marco,44364,Elche,Valencia
67,Eloísa Jódar,42826,Elche,Valencia
